ClusterIndex,Probability,OffspringID,FatherID,MotherID
4,0.1897,13b_28_03_Plate5_H6,#153,13b_parent
4,0.1897,13b_20_07_Plate2_H5,#154,13b_parent
4,0.1897,13b_40_03_Plate2_G1,#100,13b_parent
4,0.1897,13b_40_04_Plate6_F11,#155,13b_parent
4,0.1897,13b_28_04_Plate2_E9,#156,13b_parent
4,0.1897,13b_36_02_Plate4_E8,#157,13b_parent
4,0.1897,13b_20_05_Plate2_E7,#158,13b_parent
4,0.1897,13b_28_01_Plate2_D10,#159,13b_parent
4,0.1897,13b_36_06_Plate6_D8,#160,13b_parent
4,0.1897,13b_40_05_Plate2_D8,#161,13b_parent
4,0.1897,13b_36_01_Plate4_D6,#156,13b_parent
4,0.1897,13b_20_04_Plate3_D1,#162,13b_parent
4,0.1897,13b_40_06_Plate5_C9,#163,13b_parent
4,0.1897,13b_36_05_Plate4_C2,#164,13b_parent
4,0.1897,13b_36_03_Plate5_B9,#165,13b_parent
4,0.1897,13b_28_02_Plate4_B5,#166,13b_parent
4,0.1897,13b_20_06_Plate5_B1,#167,13b_parent
4,0.1897,13b_20_03_Plate6_A10,#168,13b_parent
4,0.1897,13b_40_02_Plate6_A9,#162,13b_parent
4,0.1897,13b_28_05_Plate7_A5,#169,13b_parent
4,0.1897,13b_40_01_Plate1_E10,#170,13b_parent
4,0.1897,13b_36_04_Plate1_F9,#171,13b_parent
4,0.1897,13b_28_06_Plate1_B8,#172,13b_parent
4,0.1897,13b_20_01_Plate1_D7,#173,13b_parent
4,0.1897,15b_40_02_Plate4_H8,#174,15b_parent
4,0.1897,15b_28_04_Plate3_H4,#174,15b_parent
4,0.1897,15b_32_04_Plate3_G11,#174,15b_parent
4,0.1897,15b_40_01_Plate3_G10,#174,15b_parent
4,0.1897,15b_28_01_Plate7_G5,#107,15b_parent
4,0.1897,15b_36_03_Plate6_G4,#174,15b_parent
4,0.1897,15b_32_02_Plate3_G2,#174,15b_parent
4,0.1897,15b_28_03_Plate3_F10,#174,15b_parent
4,0.1897,15b_24_04_Plate5_F5,#164,15b_parent
4,0.1897,15b_24_05_Plate4_E12,#90,15b_parent
4,0.1897,15b_36_04_Plate2_E12,#104,15b_parent
4,0.1897,15b_32_01_Plate6_E11,#174,15b_parent
4,0.1897,15b_24_02_Plate6_E6,#161,15b_parent
4,0.1897,15b_40_03_Plate6_E3,#174,15b_parent
4,0.1897,15b_24_01_Plate6_D9,#174,15b_parent
4,0.1897,15b_36_01_Plate2_C3,#174,15b_parent
4,0.1897,15b_28_05_Plate3_C1,#174,15b_parent
4,0.1897,15b_36_02_Plate5_B10,#174,15b_parent
4,0.1897,15b_32_05_Plate5_B6,#175,15b_parent
4,0.1897,15b_28_02_Plate2_B1,#174,15b_parent
4,0.1897,15b_36_05_Plate7_A4,#174,15b_parent
4,0.1897,15b_40_04_Plate1_C4,#174,15b_parent
4,0.1897,15b_32_03_Plate1_B2,#174,15b_parent
4,0.1897,15b_24_03_Plate1_G12,#174,15b_parent
4,0.1897,17a_20_05_Plate7_H2,#176,17a_parent
4,0.1897,17a_28_02_Plate4_G6,#89,17a_parent
4,0.1897,17a_40_01_Plate5_G2,#153,17a_parent
4,0.1897,17a_24_01_Plate5_F11,#177,17a_parent
4,0.1897,17a_28_04_Plate3_F5,#86,17a_parent
4,0.1897,17a_20_01_Plate6_F2,20a_parent,17a_parent
4,0.1897,17a_36_02_Plate7_F1,#178,17a_parent
4,0.1897,17a_24_04_Plate3_E9,#102,17a_parent
4,0.1897,17a_32_03_Plate7_E2,#179,17a_parent
4,0.1897,17a_28_03_Plate5_D4,#180,17a_parent
4,0.1897,17a_36_03_Plate5_D1,#181,17a_parent
4,0.1897,17a_40_02_Plate6_C8,#182,17a_parent
4,0.1897,17a_32_02_Plate2_C8,#161,17a_parent
4,0.1897,17a_32_04_Plate3_C5,#183,17a_parent
4,0.1897,17a_24_02_Plate5_B11,#184,17a_parent
4,0.1897,17a_32_01_Plate6_B10,#185,17a_parent
4,0.1897,17a_36_04_Plate5_B3,#160,17a_parent
4,0.1897,17a_40_04_Plate3_B2,#186,17a_parent
4,0.1897,17a_20_03_Plate5_A8,#176,17a_parent
4,0.1897,17a_24_03_Plate2_A6,#106,17a_parent
4,0.1897,17a_20_02_Plate2_A5,#101,17a_parent
4,0.1897,17a_20_04_Plate4_A2,#178,17a_parent
4,0.1897,17a_40_03_Plate1_G10,#187,17a_parent
4,0.1897,17a_36_01_Plate1_G9,#91,17a_parent
4,0.1897,17a_28_01_Plate1_B7,#102,17a_parent
4,0.1897,18a_36_03_Plate5_H10,#188,18a_parent
4,0.1897,18a_20_01_Plate6_H9,#189,18a_parent
4,0.1897,18a_32_01_Plate3_H8,#190,18a_parent
4,0.1897,18a_40_03_Plate7_H4,#191,18a_parent
4,0.1897,18a_24_03_Plate5_H3,#163,18a_parent
4,0.1897,18a_36_02_Plate5_G10,#183,18a_parent
4,0.1897,18a_20_03_Plate7_G2,#192,18a_parent
4,0.1897,18a_40_02_Plate6_F6,#170,18a_parent
4,0.1897,18a_20_05_Plate5_F3,#182,18a_parent
4,0.1897,18a_20_04_Plate7_E6,#177,18a_parent
4,0.1897,18a_32_03_Plate5_D12,#193,18a_parent
4,0.1897,18a_28_02_Plate3_D9,#96,18a_parent
4,0.1897,18a_20_02_Plate5_D3,#180,18a_parent
4,0.1897,18a_32_04_Plate6_D1,#194,18a_parent
4,0.1897,18a_40_01_Plate3_C12,#190,18a_parent
4,0.1897,18a_40_04_Plate6_B9,#195,18a_parent
4,0.1897,18a_28_01_Plate3_B6,#196,18a_parent
4,0.1897,18a_24_01_Plate2_A12,#177,18a_parent
4,0.1897,18a_36_04_Plate7_A11,#92,18a_parent
4,0.1897,18a_28_03_Plate6_A8,#197,18a_parent
4,0.1897,18a_24_04_Plate6_A2,#191,18a_parent
4,0.1897,18a_24_02_Plate7_A1,#90,18a_parent
4,0.1897,18a_36_01_Plate1_D3,#108,18a_parent
4,0.1897,18a_32_02_Plate1_C2,#198,18a_parent
4,0.1897,18a_28_04_Plate1_E1,#199,18a_parent
4,0.1897,20a_32_02_Plate7_H7,#192,20a_parent
4,0.1897,20a_24_01_Plate3_H7,#210,20a_parent
4,0.1897,20a_28_05_Plate4_H4,#211,20a_parent
4,0.1897,20a_40_01_Plate4_G12,#170,20a_parent
4,0.1897,20a_32_05_Plate2_G10,#212,20a_parent
4,0.1897,20a_36_04_Plate2_G9,06a_parent,20a_parent
4,0.1897,20a_40_03_Plate3_G7,#211,20a_parent
4,0.1897,20a_32_03_Plate7_E10,#157,20a_parent
4,0.1897,20a_36_02_Plate3_E8,#172,20a_parent
4,0.1897,20a_24_05_Plate2_E8,#213,20a_parent
4,0.1897,20a_32_04_Plate7_D11,#169,20a_parent
4,0.1897,20a_24_02_Plate5_D7,06a_parent,20a_parent
4,0.1897,20a_28_02_Plate6_C5,#188,20a_parent
4,0.1897,20a_28_01_Plate4_B12,#214,20a_parent
4,0.1897,20a_28_03_Plate2_A11,#88,20a_parent
4,0.1897,20a_36_01_Plate6_A6,#215,20a_parent
4,0.1897,20a_40_04_Plate5_A5,06a_parent,20a_parent
4,0.1897,20a_36_05_Plate4_A3,#189,20a_parent
4,0.1897,20a_24_03_Plate3_A2,06a_parent,20a_parent
4,0.1897,20a_40_02_Plate1_E2,#91,20a_parent
4,0.1897,20a_36_03_Plate1_C1,#90,20a_parent
4,0.1897,20a_32_01_Plate1_C12,#156,20a_parent
4,0.1897,20a_24_04_Plate1_C10,#94,20a_parent
4,0.1897,25b_24_04_Plate3_H11,#189,25b_parent
4,0.1897,25b_36_04_Plate3_H10,#214,25b_parent
4,0.1897,25b_40_01_Plate3_H2,#210,25b_parent
4,0.1897,25b_32_04_Plate7_F6,#191,25b_parent
4,0.1897,25b_20_01_Plate6_F4,#87,25b_parent
4,0.1897,25b_40_03_Plate2_F4,#193,25b_parent
4,0.1897,25b_28_02_Plate5_E11,#247,25b_parent
4,0.1897,25b_32_02_Plate3_E10,#98,25b_parent
4,0.1897,25b_24_03_Plate2_E10,#188,25b_parent
4,0.1897,25b_36_02_Plate4_E9,#215,25b_parent
4,0.1897,25b_20_03_Plate7_E7,#163,25b_parent
4,0.1897,25b_28_04_Plate7_E5,#248,25b_parent
4,0.1897,25b_24_02_Plate5_E1,#167,25b_parent
4,0.1897,25b_24_01_Plate6_D10,#195,25b_parent
4,0.1897,25b_36_03_Plate4_D8,18a_parent,25b_parent
4,0.1897,25b_20_04_Plate7_C11,#249,25b_parent
4,0.1897,25b_28_01_Plate4_C11,#250,25b_parent
4,0.1897,25b_40_02_Plate4_B1,#251,25b_parent
4,0.1897,25b_32_03_Plate5_A3,#185,25b_parent
4,0.1897,25b_40_04_Plate1_B11,#210,25b_parent
4,0.1897,25b_36_01_Plate1_H10,#181,25b_parent
4,0.1897,25b_32_01_Plate1_D9,#252,25b_parent
4,0.1897,25b_28_03_Plate1_E8,#186,25b_parent
4,0.1897,25b_20_02_Plate1_H7,#250,25b_parent
4,0.1897,30a_20_05_Plate7_H10,#275,30a_parent
4,0.1897,30a_32_01_Plate3_H9,#276,30a_parent
4,0.1897,30a_40_01_Plate4_H2,#155,30a_parent
4,0.1897,30a_24_03_Plate2_H2,#87,30a_parent
4,0.1897,30a_24_01_Plate2_G12,#172,30a_parent
4,0.1897,30a_28_03_Plate6_G11,#105,30a_parent
4,0.1897,30a_32_02_Plate3_F12,#158,30a_parent
4,0.1897,30a_36_04_Plate7_F9,#153,30a_parent
4,0.1897,30a_40_02_Plate7_F8,#154,30a_parent
4,0.1897,30a_24_04_Plate2_F8,#198,30a_parent
4,0.1897,30a_36_02_Plate7_D6,#183,30a_parent
4,0.1897,30a_28_02_Plate6_D3,#194,30a_parent
4,0.1897,30a_36_05_Plate2_C9,#277,30a_parent
4,0.1897,30a_36_03_Plate4_C6,#278,30a_parent
4,0.1897,30a_32_03_Plate5_C2,#279,30a_parent
4,0.1897,30a_20_01_Plate4_B11,#157,30a_parent
4,0.1897,30a_40_04_Plate3_B7,#280,30a_parent
4,0.1897,30a_28_04_Plate7_A10,#275,30a_parent
4,0.1897,30a_20_03_Plate7_A6,#281,30a_parent
4,0.1897,30a_20_04_Plate5_A4,#160,30a_parent
4,0.1897,30a_20_02_Plate2_A4,#171,30a_parent
4,0.1897,30a_36_01_Plate5_A2,#93,30a_parent
4,0.1897,30a_32_04_Plate1_C7,#87,30a_parent
4,0.1897,30a_28_01_Plate1_D6,#214,30a_parent
4,0.1897,30a_24_02_Plate1_G5,#251,30a_parent
