ClusterIndex,Probability,OffspringID,FatherID,MotherID
2,0.1214,21a_36_03_Plate4_H5,#83,21a_parent
2,0.1214,21a_28_05_Plate2_H1,#204,21a_parent
2,0.1214,21a_32_05_Plate4_G4,#205,21a_parent
2,0.1214,21a_32_02_Plate6_G3,#172,21a_parent
2,0.1214,21a_32_04_Plate5_F9,#168,21a_parent
2,0.1214,21a_24_01_Plate6_F7,#206,21a_parent
2,0.1214,21a_28_02_Plate6_F1,#76,21a_parent
2,0.1214,21a_36_05_Plate3_E11,#105,21a_parent
2,0.1214,21a_40_01_Plate5_E8,#207,21a_parent
2,0.1214,21a_28_04_Plate5_E5,#44,21a_parent
2,0.1214,21a_40_02_Plate2_E4,#100,21a_parent
2,0.1214,21a_28_03_Plate3_E2,#166,21a_parent
2,0.1214,21a_40_03_Plate7_D1,#113,21a_parent
2,0.1214,21a_24_05_Plate6_C7,#208,21a_parent
2,0.1214,21a_32_01_Plate4_C4,#92,21a_parent
2,0.1214,21a_36_02_Plate7_B12,#74,21a_parent
2,0.1214,21a_36_04_Plate3_A8,#180,21a_parent
2,0.1214,21a_24_04_Plate2_A3,#209,21a_parent
2,0.1214,21a_40_04_Plate1_G7,#210,21a_parent
2,0.1214,21a_36_01_Plate1_F6,#98,21a_parent
2,0.1214,21a_32_03_Plate1_F5,#176,21a_parent
2,0.1214,21a_28_01_Plate1_A4,#211,21a_parent
2,0.1214,25b_24_04_Plate3_H11,#202,25b_parent
2,0.1214,25b_36_04_Plate3_H10,#111,25b_parent
2,0.1214,25b_40_01_Plate3_H2,#197,25b_parent
2,0.1214,25b_32_04_Plate7_F6,#180,25b_parent
2,0.1214,25b_20_01_Plate6_F4,#67,25b_parent
2,0.1214,25b_40_03_Plate2_F4,#182,25b_parent
2,0.1214,25b_28_02_Plate5_E11,#224,25b_parent
2,0.1214,25b_32_02_Plate3_E10,#94,25b_parent
2,0.1214,25b_24_03_Plate2_E10,#72,25b_parent
2,0.1214,25b_36_02_Plate4_E9,#66,25b_parent
2,0.1214,25b_20_03_Plate7_E7,#225,25b_parent
2,0.1214,25b_28_04_Plate7_E5,#174,25b_parent
2,0.1214,25b_24_02_Plate5_E1,#226,25b_parent
2,0.1214,25b_24_01_Plate6_D10,#206,25b_parent
2,0.1214,25b_36_03_Plate4_D8,#227,25b_parent
2,0.1214,25b_20_04_Plate7_C11,#201,25b_parent
2,0.1214,25b_28_01_Plate4_C11,#70,25b_parent
2,0.1214,25b_40_02_Plate4_B1,#66,25b_parent
2,0.1214,25b_32_03_Plate5_A3,#32,25b_parent
2,0.1214,25b_40_04_Plate1_B11,#197,25b_parent
2,0.1214,25b_36_01_Plate1_H10,#170,25b_parent
2,0.1214,25b_32_01_Plate1_D9,#113,25b_parent
2,0.1214,25b_28_03_Plate1_E8,#110,25b_parent
2,0.1214,25b_20_02_Plate1_H7,#96,25b_parent
2,0.1214,26a_36_01_Plate4_H9,#225,26a_parent
2,0.1214,26a_20_07_Plate2_H6,#204,26a_parent
2,0.1214,26a_40_01_Plate5_H1,#71,26a_parent
2,0.1214,26a_28_01_Plate3_H1,#31,26a_parent
2,0.1214,26a_28_03_Plate4_F7,#71,26a_parent
2,0.1214,26a_36_02_Plate3_F7,#93,26a_parent
2,0.1214,26a_20_02_Plate2_F5,#228,26a_parent
2,0.1214,26a_32_02_Plate6_F3,#65,26a_parent
2,0.1214,26a_40_04_Plate3_E12,#64,26a_parent
2,0.1214,26a_20_03_Plate7_E9,#41,26a_parent
2,0.1214,26a_20_04_Plate6_E7,#91,26a_parent
2,0.1214,26a_28_05_Plate5_E4,#81,26a_parent
2,0.1214,26a_36_04_Plate5_D11,#178,26a_parent
2,0.1214,26a_28_04_Plate6_D7,#206,26a_parent
2,0.1214,26a_20_05_Plate7_D3,#208,26a_parent
2,0.1214,26a_36_05_Plate2_D2,#229,26a_parent
2,0.1214,26a_32_03_Plate6_C4,#97,26a_parent
2,0.1214,26a_40_03_Plate7_B3,#40,26a_parent
2,0.1214,26a_36_03_Plate2_B3,#46,26a_parent
2,0.1214,26a_32_04_Plate5_A10,#171,26a_parent
2,0.1214,26a_32_05_Plate6_A5,#109,26a_parent
2,0.1214,26a_40_02_Plate1_H4,#67,26a_parent
2,0.1214,26a_32_01_Plate1_H2,#101,26a_parent
2,0.1214,26a_28_02_Plate1_F1,#75,26a_parent
2,0.1214,26a_20_06_Plate1_F4,#82,26a_parent
2,0.1214,26a_20_01_Plate1_B12,#200,26a_parent
2,0.1214,34b_40_03_Plate6_G10,#196,34b_parent
2,0.1214,34b_20_04_Plate5_G9,#25,34b_parent
2,0.1214,34b_28_01_Plate7_G6,#280,34b_parent
2,0.1214,34b_20_02_Plate2_G3,#26,34b_parent
2,0.1214,34b_20_05_Plate4_G1,#184,34b_parent
2,0.1214,34b_36_02_Plate2_F1,#210,34b_parent
2,0.1214,34b_36_01_Plate7_E12,#72,34b_parent
2,0.1214,34b_28_05_Plate5_E6,#281,34b_parent
2,0.1214,34b_32_05_Plate7_D10,#67,34b_parent
2,0.1214,34b_32_03_Plate7_D5,#100,34b_parent
2,0.1214,34b_28_04_Plate4_D5,#104,34b_parent
2,0.1214,34b_36_03_Plate7_C10,#178,34b_parent
2,0.1214,34b_20_06_Plate2_C7,#228,34b_parent
2,0.1214,34b_36_05_Plate6_C6,#105,34b_parent
2,0.1214,34b_28_02_Plate7_C5,#93,34b_parent
2,0.1214,34b_40_02_Plate4_C3,#205,34b_parent
2,0.1214,34b_20_03_Plate7_C1,#103,34b_parent
2,0.1214,34b_28_03_Plate2_B8,#170,34b_parent
2,0.1214,34b_32_01_Plate4_B7,#45,34b_parent
2,0.1214,34b_32_04_Plate4_B6,#94,34b_parent
2,0.1214,34b_40_01_Plate6_B3,#29,34b_parent
2,0.1214,34b_36_04_Plate5_A7,#88,34b_parent
2,0.1214,34b_20_01_Plate2_A7,#282,34b_parent
2,0.1214,34b_40_04_Plate1_D11,#88,34b_parent
2,0.1214,34b_32_02_Plate1_H9,#67,34b_parent
3,0.8674,15b_40_02_Plate4_H8,#159,15b_parent
3,0.8674,15b_28_04_Plate3_H4,#159,15b_parent
3,0.8674,15b_32_04_Plate3_G11,#159,15b_parent
3,0.8674,15b_40_01_Plate3_G10,#159,15b_parent
3,0.8674,15b_28_01_Plate7_G5,#160,15b_parent
3,0.8674,15b_36_03_Plate6_G4,#159,15b_parent
3,0.8674,15b_32_02_Plate3_G2,#159,15b_parent
3,0.8674,15b_28_03_Plate3_F10,#159,15b_parent
3,0.8674,15b_24_04_Plate5_F5,#161,15b_parent
3,0.8674,15b_24_05_Plate4_E12,#162,15b_parent
3,0.8674,15b_36_04_Plate2_E12,#163,15b_parent
3,0.8674,15b_32_01_Plate6_E11,#159,15b_parent
3,0.8674,15b_24_02_Plate6_E6,#164,15b_parent
3,0.8674,15b_40_03_Plate6_E3,#159,15b_parent
3,0.8674,15b_24_01_Plate6_D9,#159,15b_parent
3,0.8674,15b_36_01_Plate2_C3,#159,15b_parent
3,0.8674,15b_28_05_Plate3_C1,#159,15b_parent
3,0.8674,15b_36_02_Plate5_B10,#159,15b_parent
3,0.8674,15b_32_05_Plate5_B6,#165,15b_parent
3,0.8674,15b_28_02_Plate2_B1,#159,15b_parent
3,0.8674,15b_36_05_Plate7_A4,#159,15b_parent
3,0.8674,15b_40_04_Plate1_C4,#159,15b_parent
3,0.8674,15b_32_03_Plate1_B2,#159,15b_parent
3,0.8674,15b_24_03_Plate1_G12,#159,15b_parent
4,0.9257,28a_36_02_Plate5_H11,#230,28a_parent
4,0.9257,28a_28_01_Plate7_H5,#231,28a_parent
4,0.9257,28a_20_04_Plate2_H3,#232,28a_parent
4,0.9257,28a_32_04_Plate4_G8,#233,28a_parent
4,0.9257,28a_40_02_Plate2_G8,#234,28a_parent
4,0.9257,28a_28_03_Plate3_G6,#235,28a_parent
4,0.9257,28a_36_01_Plate4_F10,#236,28a_parent
4,0.9257,28a_20_03_Plate4_F6,#237,28a_parent
4,0.9257,28a_20_02_Plate4_E7,#238,28a_parent
4,0.9257,28a_24_01_Plate5_D6,#239,28a_parent
4,0.9257,28a_32_01_Plate5_D2,#240,28a_parent
4,0.9257,28a_28_02_Plate3_D2,#241,28a_parent
4,0.9257,28a_20_05_Plate2_D1,#242,28a_parent
4,0.9257,28a_36_03_Plate7_C2,#234,28a_parent
4,0.9257,28a_40_04_Plate4_B9,#243,28a_parent
4,0.9257,28a_36_04_Plate7_B7,#244,28a_parent
4,0.9257,28a_28_04_Plate5_B7,#245,28a_parent
4,0.9257,28a_20_01_Plate7_B6,#246,28a_parent
4,0.9257,28a_32_02_Plate4_B4,#238,28a_parent
4,0.9257,28a_40_01_Plate2_A10,#237,28a_parent
4,0.9257,28a_24_02_Plate3_A10,#240,28a_parent
4,0.9257,28a_24_04_Plate4_A5,#243,28a_parent
4,0.9257,28a_40_03_Plate4_A1,#238,28a_parent
4,0.9257,28a_32_03_Plate1_C8,#247,28a_parent
4,0.9257,28a_24_03_Plate1_C6,#245,28a_parent
4,0.9257,32a_36_02_Plate5_H12,#263,32a_parent
4,0.9257,32a_32_05_Plate3_H5,#264,32a_parent
4,0.9257,32a_32_04_Plate6_G12,#265,32a_parent
4,0.9257,32a_40_08_Plate2_G5,#245,32a_parent
4,0.9257,32a_32_03_Plate2_G4,#266,32a_parent
4,0.9257,32a_32_02_Plate2_G2,#267,32a_parent
4,0.9257,32a_32_07_Plate6_F10,#268,32a_parent
4,0.9257,32a_28_07_Plate3_F8,#231,32a_parent
4,0.9257,32a_40_04_Plate3_F6,#230,32a_parent
4,0.9257,32a_28_05_Plate7_F4,#269,32a_parent
4,0.9257,32a_36_01_Plate2_F2,#270,32a_parent
4,0.9257,32a_28_04_Plate3_F1,#264,32a_parent
4,0.9257,32a_28_02_Plate5_E12,#271,32a_parent
4,0.9257,32a_40_05_Plate2_D7,#272,32a_parent
4,0.9257,32a_28_06_Plate3_C9,#273,32a_parent
4,0.9257,32a_32_06_Plate3_C7,#270,32a_parent
4,0.9257,32a_40_01_Plate3_C6,#243,32a_parent
4,0.9257,32a_40_02_Plate7_B5,#274,32a_parent
4,0.9257,32a_28_01_Plate6_B5,#275,32a_parent
4,0.9257,32a_40_03_Plate3_B5,#276,32a_parent
4,0.9257,32a_40_06_Plate7_A9,#277,32a_parent
4,0.9257,32a_40_07_Plate1_H6,#267,32a_parent
4,0.9257,32a_32_01_Plate1_B4,#278,32a_parent
4,0.9257,32a_28_08_Plate1_B5,#247,32a_parent
4,0.9257,32a_28_03_Plate1_B3,#279,32a_parent
